name,file-type,URL,Vectorized
Section_Table.csv,csv,https://www.sec.gov/about/crypto-task-force/crypto-points-contact-secgov,TRUE
Section_Table.csv,csv,https://www.sec.gov/about/crypto-task-force/crypto-task-force-roundtables,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-jpmorgan-chase-co-061725.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-jito-labs-blockworks-061325.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/whats-new?type=news%2Csecarticle%2Clink&tag=36681%2C36691%2C36696%2C36686%2C36411%2C34141%2C35221%2C34916%2C36706%2C321801%2C334846%2C36146%2C335756,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/videos,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/videos,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/videos,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/videos,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/videos,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/social-media,TRUE
Section_Table.csv,csv,https://www.sec.gov/,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/about/crypto-task-force/crypto-points-contact-secgov,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-written-input-nasdaq-050225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-written-rscr-walker-03222023.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-anchorage-labs-inc-mercury-strategies-llc-060525.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/about/crypto-task-force/crypto-points-contact-secgov,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/?page=1,TRUE
Section_Table.csv,csv,https://www.sec.gov/?page=1,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-written-input-nasdaq-042525.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/forms/corp_fin_interpretive#no-back,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-21-finance-ag-willkie-farr-gallagher-llp-080525.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-flexa-072925.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-coalition-cooperative-blockchain-organizations-071425.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-erc-3643-association-071625.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-dealmaker-dealmaker-securities-llc-070825.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-syracuse-053025.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-hiro-systems-pbc-wilson-sonsini-goodrich-rosati-051325.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/press-releases,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom/press-releases,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-depository-trust-clearing-corporation-051325.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-fidelity-digital-asset-services-050625.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-perkin-law-firm-llc-elsalvadornatl-natlcom-digital-assts-hshemilt-ceochoa-042225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-r3-04162025.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-open-security-alliance-paradigm-operations-040425.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-wall-street-blockchain-alliance-3-27-25.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-columbia-business-school-university-chicago-booth-school-business-3-24-25.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/about,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-duke-university-moskowitz-law-firm-2025-3-18.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-figure-markets-031725.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-sifma-2025-3-14.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-gabe-shapiro-2025-3-13.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/about/crypto-task-force/crypto-task-force-road,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-input-mooney-041425.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/about/crypto-task-force/crypto-points-contact-secgov,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-input-gellasch-hma-041125.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/about,TRUE
Section_Table.csv,csv,https://www.sec.gov/about,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-input-mooney-2-041425.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-van-eck-associates-corporation-092525.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-wintermute-trading-ltd-091625.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-decentralization-research-center-bgr-group-091625.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-term-finance-091525.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-lagrange-labs-inc-091225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-sifma-091025.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-bitgo-091025.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-anchain-ai-090925.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-mysten-labs-090925.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-collab-currency-090825.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/?page=1,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-blockchain-assn-multicoin-capital-mngemnt-llc-blockchain-capital-llc-sullivan-cromwell-llp.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-computershare-limited-072825.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-adam-tomas-brad-tonkin-072125.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-optimism-foundation-op-labs-pbc-072125.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-deutsche-bank-071525.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-cryptex-finance-071125.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-agora-labs-s-r-l-arktouros-pllc-071025.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/about/webmaster-frequently-asked-questions,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
Section_Table.csv,csv,https://www.sec.gov/newsroom,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-phantom-technologies-inc-bgr-group-wilmer-cutler-pickering-hale-dorr-llp-070225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/about/webmaster-frequently-asked-questions,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-ethena-labs-s-morrison-cohen-llp-070125.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-tradeweb-markets-llc-rich-feuer-anderson-062525.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/?page=1,TRUE
Section_Table.csv,csv,https://www.sec.gov/?page=1,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-university-california-berkeley-law-georgetown-university-law-university-chicago-law.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-metrika-capitol-asset-strategies-062325.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-dinari-wilmer-cutler-pickering-hale-dorr-062025.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-dtcc-062025.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-figure-markets-holdings-inc-figure-certificate-co-allen-overy-shearman-sterling-llp-practus.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-inx-securities-llc-inx-digital-company-inc-061725.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-north-american-securities-administrators-association-061625.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-amalgamated-token-services-inc-manatt-phelps-phillips-llp-061625.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-confusion-capital-inc-digital-securities-initiative-ketsal-arktouros-pllc-061225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-committee-capital-markets-regulation-061125.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-tokenco-wm-entriken-design-blockchain-technology-061015.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-vaneck-corporation-dla-piper-llp-060625.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/about/webmaster-frequently-asked-questions,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-glennon-labs-060425.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-chamber-digital-finance-instruments-060225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-interop-labs-060425.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-prometheum-inc-060325.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-tzero-group-inc-cleary-gottlieb-steen-hamilton-llp-052925.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-securities-industry-financial-markets-assoc-cahillnxt-052725.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-permuto-capital-llc-skadden-arps-slate-meagher-flom-llp-052725.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-dragonfly-052325.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-etherealize-metalex-052225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-coinshares-international-limited-chapman-cutler-llp-060325.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-auditchain-labs-ag-rutgers-business-school-060225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/?page=1,TRUE
Section_Table.csv,csv,https://www.sec.gov/files/ctf-memo-plume-network-blue-ridge-law-policy-pc-052225.pdf,TRUE
Section_Table.csv,csv,https://www.sec.gov/enforcement-litigation/whistleblower-program,TRUE
